Year,EmployerType,EmployerName,DepartmentOrSubdivision,Position,ElectedOfficial,Judicial,OtherPositions,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages,DefinedBenefitPlanContribution,EmployeesRetirementCostCovered,DeferredCompensationPlan,HealthDentalVision,TotalRetirementAndHealthContribution,PensionFormula,EmployerURL,EmployerPopulation,LastUpdatedDate,EmployerCounty,SpecialDistrictActivities,IncludesUnfundedLiability,SpecialDistrictType
2022,County,Santa Barbara,Public Health,Therapy Attendant,FALSE,FALSE,,47050,55927,,46536,0,0,1826,48362,13727,0,0,18678,32405,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Extra Help,FALSE,FALSE,,59973,73210,,47041,1163,0,0,48204,0,0,0,9828,9828,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Clerk-Recorder-Assessor,Administrative Office Professional II,FALSE,FALSE,,56268,68074,,48189,9,0,0,48198,4042,0,0,0,4042,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Eligibility Worker II,FALSE,FALSE,,53548,63854,,43284,3070,0,1826,48180,13698,0,198,22109,36005,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Utility Clerk-Department,FALSE,FALSE,,46621,55409,,47891,0,0,260,48151,4032,0,0,0,4032,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Behavioral Wellness,Psychiatric Technician II,FALSE,FALSE,,66321,79452,,45598,0,0,2548,48146,4486,0,0,12092,16578,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Works,Maintenance Worker I,FALSE,FALSE,,49716,59182,,47494,547,0,0,48041,4034,0,87,10520,14641,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Defender,Deputy Public Defender IV,FALSE,FALSE,,132533,186405,,48000,0,0,0,48000,1009,0,29,0,1038,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Works,Maintenance Worker I,FALSE,FALSE,,49716,59182,,45805,2190,0,0,47995,2969,0,64,0,3033,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Community Services,Assistant Naturalist,FALSE,FALSE,,59923,71644,,47433,277,0,260,47970,3983,0,0,76,4059,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Community Services,Park Ranger III,FALSE,FALSE,,68548,82187,,30484,515,15259,1701,47959,7682,0,55,3481,11218,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Clerk-Recorder-Assessor,Administrative Office Professional II,FALSE,FALSE,,56268,68074,,47942,0,0,0,47942,4027,0,0,8120,12147,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Clerk-Recorder-Assessor,Administrative Office Professional II,FALSE,FALSE,,56268,68074,,47904,6,0,0,47910,4042,0,0,10552,14594,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Works,Maintenance Worker II,FALSE,FALSE,,56141,67028,,47904,0,0,0,47904,4025,0,86,10430,14541,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Planning & Development,Planner II,FALSE,FALSE,,83978,101017,,44616,0,3280,0,47896,3737,0,0,5214,8951,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Eligibility Worker I,FALSE,FALSE,,49128,58446,,45048,1122,0,1696,47866,3927,0,162,9889,13978,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Administrative Office Professional Senior,FALSE,FALSE,,71444,86875,,45796,165,0,1826,47787,11880,0,0,12103,23983,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,District Attorney,District Attorney Investigator Chief,FALSE,FALSE,,161092,194536,,7264,0,40117,363,47744,1155,0,0,0,1155,2.7% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Defender,Legal Office Professional I,FALSE,FALSE,,44656,53689,,45822,88,0,1826,47736,4019,0,0,9271,13290,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Agricultural Commissioner/W&M,Ag Bio/W&M Inspector I,FALSE,FALSE,,64232,76908,,46309,0,0,1371,47680,4211,0,0,9333,13544,2% @ 62,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Behavioral Wellness,Administrative Office Professional II,FALSE,FALSE,,56268,68074,,47646,0,0,0,47646,4322,0,0,13907,18229,2% @ 62,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Career Employee Specialist,FALSE,FALSE,,52308,62383,,47608,0,0,0,47608,4011,0,172,9137,13320,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Sheriffs Sergeant,FALSE,FALSE,,107900,130659,,32201,8327,5310,1709,47547,14831,0,0,0,14831,3% @ 50,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Sheriffs Sergeant,FALSE,FALSE,,107900,130659,,37077,463,5347,4610,47497,16270,0,0,6003,22273,3% @ 50,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Planning & Development,Administrative Office Professional II,FALSE,FALSE,,56268,68074,,47176,168,0,0,47344,15000,0,0,30248,45248,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Social Services Worker,FALSE,FALSE,,59349,70980,,43778,1482,0,1982,47242,3830,0,66,10448,14344,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Eligibility Worker I,FALSE,FALSE,,49128,58446,,42532,2991,0,1631,47154,3759,0,155,9220,13134,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,General Services,Electronic Data Processing Network Technician II,FALSE,FALSE,,78562,94405,,38679,2429,1623,4372,47103,3239,0,70,4383,7692,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,General Services,Team/Project Leader-General,FALSE,FALSE,,85197,123970,,47098,0,0,0,47098,10775,0,116,11537,22428,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Community Services,Park Ranger I,FALSE,FALSE,,53695,64043,,43611,1173,0,2306,47090,3670,0,75,9034,12779,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Eligibility Worker I,FALSE,FALSE,,49128,58446,,43827,2758,0,458,47043,1946,0,82,8166,10194,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Financial Office Professional I,FALSE,FALSE,,44656,53689,,46802,238,0,0,47040,1023,0,0,0,1023,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Extra Help,FALSE,FALSE,,104358,152522,,47005,0,0,0,47005,0,0,0,0,0,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Works,Maintenance Worker I,FALSE,FALSE,,49716,59182,,46047,922,0,0,46969,3955,0,85,10524,14564,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Social Services Worker,FALSE,FALSE,,59349,70980,,42221,3107,0,1631,46959,3689,0,16,8307,12012,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Behavioral Wellness,Case Worker,FALSE,FALSE,,63794,76369,,42406,0,4548,0,46954,3854,0,0,9862,13716,2% @ 62,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Clerk-Recorder-Assessor,Administrative Office Professional II,FALSE,FALSE,,56268,68074,,46891,23,0,0,46914,4919,0,0,21987,26906,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Works,Maintenance Worker II,FALSE,FALSE,,56141,67028,,44853,2044,0,0,46897,2841,0,61,0,2902,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Treasurer-Tax Collector-Public,Administrative Office Professional II,FALSE,FALSE,,56268,68074,,46891,0,0,0,46891,5582,0,0,30051,35633,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Auditor-Controller,Accountant-Auditor II,FALSE,FALSE,,75340,90472,,42834,0,3941,0,46775,3584,0,0,5222,8806,2% @ 62,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Clerk-Recorder-Assessor,Administrative Office Professional II,FALSE,FALSE,,56268,68074,,46767,0,0,0,46767,4070,0,0,12096,16166,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Extra Help,FALSE,FALSE,Extra Help,90956,109980,,46638,129,0,0,46767,0,0,0,0,0,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Administrative Office Professional II,FALSE,FALSE,,56268,68074,,44226,707,0,1826,46759,3868,0,0,11331,15199,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Works,Maintenance Worker I,FALSE,FALSE,,49716,59182,,45424,1262,0,0,46686,2905,0,62,5675,8642,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Computer Systems Specialist I,FALSE,FALSE,,74730,89723,,46664,0,0,0,46664,4073,0,0,7073,11146,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Animal Shelter Attendant,FALSE,FALSE,,45897,54527,,43937,2396,0,260,46593,3933,0,0,12741,16674,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Administrative Office Professional II,FALSE,FALSE,,56268,68074,,46575,0,0,0,46575,3920,0,0,9972,13892,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Child Support Services,Child Support Officer I,FALSE,FALSE,,51041,60809,,44346,592,0,1631,46569,3856,0,0,8573,12429,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Defender,Legal Office Professional I,FALSE,FALSE,,44656,53689,,44465,247,0,1826,46538,3888,0,0,10444,14332,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Deputy Probation Officer,FALSE,FALSE,,79758,102022,,41901,4363,0,220,46484,14892,0,0,11924,26816,3% @ 55,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Behavioral Wellness,Practitioner Intern,FALSE,FALSE,,69919,83851,,36096,9928,0,416,46440,3062,0,0,0,3062,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Animal Shelter Attendant,FALSE,FALSE,,45897,54527,,41958,2395,0,2086,46439,3963,0,0,13096,17059,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Extra Help,FALSE,FALSE,,0,0,,45163,1219,0,0,46382,0,0,0,11621,11621,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Extra Help,FALSE,FALSE,,0,0,,44998,1378,0,0,46376,0,0,0,8196,8196,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Child Support Services,Administrative Office Professional II,FALSE,FALSE,,56268,68074,,44873,0,0,1370,46243,12460,0,0,13274,25734,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Administrative Office Professional Senior,FALSE,FALSE,,71444,86875,,46118,0,0,0,46118,3251,0,0,1008,4259,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Social Services Worker,FALSE,FALSE,,59349,70980,,46088,0,0,0,46088,12979,0,210,22524,35713,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Works,Equipment Mechanic II,FALSE,FALSE,,69605,83466,,43422,965,0,1693,46080,3915,0,81,7056,11052,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Accountant I,FALSE,FALSE,,70084,84061,,45985,0,0,30,46015,4137,0,0,13679,17816,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Behavioral Wellness,Case Worker,FALSE,FALSE,,63794,76369,,44933,228,0,840,46001,3345,0,0,6139,9484,2% @ 62,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,General Services,Maintenance Plumber,FALSE,FALSE,,72032,86295,,45846,61,0,0,45907,11039,0,83,10524,21646,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Extra Help,FALSE,FALSE,,0,0,,45531,226,0,0,45757,0,0,0,0,0,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Eligibility Worker II,FALSE,FALSE,,53548,63854,,45307,442,0,0,45749,11828,0,177,11359,23364,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Eligibility Worker II,FALSE,FALSE,,53548,63854,,40898,0,3634,1215,45747,3537,0,148,7016,10701,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Social Services Practitioner,FALSE,FALSE,,72607,87160,,33107,5212,0,7380,45699,2791,0,119,4385,7295,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,General Services,Team/Project Leader-General,FALSE,FALSE,,85197,123970,,22599,0,23094,0,45693,5443,0,59,3704,9206,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Program/Business Leader-General,FALSE,FALSE,,104358,152522,,10389,0,35300,0,45689,884,0,25,1031,1940,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Administrative Office Professional II,FALSE,FALSE,,56268,68074,,43962,1405,0,260,45627,3836,0,0,12129,15965,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Administrative Office Professional II,FALSE,FALSE,,56268,68074,,42288,1307,0,1826,45421,11002,0,0,12024,23026,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Works,Administrative Office Professional Senior,FALSE,FALSE,,71444,86875,,45164,49,0,0,45213,3187,0,0,0,3187,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,District Attorney,Legal Office Professional II,FALSE,FALSE,,56268,68074,,45193,0,0,0,45193,3828,0,0,10873,14701,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Eligibility Worker II,FALSE,FALSE,,53548,63854,,43546,0,0,1566,45112,11239,0,162,11766,23167,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Administrative Office Professional II,FALSE,FALSE,,56268,68074,,37271,5880,0,1948,45099,3873,0,0,17471,21344,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Eligibility Worker II,FALSE,FALSE,,53548,63854,,43358,0,0,1696,45054,11249,0,162,11951,23362,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,General Services,Electronic Data Processing Network Technician I,FALSE,FALSE,,68588,82229,,43780,565,0,568,44913,3763,0,81,7054,10898,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Medical Assistant,FALSE,FALSE,,50388,60010,,43135,0,0,1761,44896,3766,0,0,0,3766,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,County Executive Office,Department Business Specialist II,FALSE,FALSE,,85617,103006,,42621,0,2260,0,44881,3572,0,0,4254,7826,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Animal Shelter Attendant,FALSE,FALSE,,45897,54527,,44387,214,0,260,44861,3869,0,0,12101,15970,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Extra Help,FALSE,FALSE,,90956,109980,,44855,0,0,0,44855,0,0,0,0,0,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Community Services,Electronic Data Processing Systems & Programmer Analyst I,FALSE,FALSE,,88897,107024,,42438,0,2402,0,44840,3607,0,0,5007,8614,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Social Services Worker,FALSE,FALSE,,59349,70980,,36872,6373,0,1535,44780,3222,0,134,6372,9728,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Child Support Services,Child Support Officer I,FALSE,FALSE,,51041,60809,,43202,0,0,1566,44768,3762,0,0,8706,12468,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Extra Help,FALSE,FALSE,,59442,72563,,44690,76,0,0,44766,0,0,0,0,0,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,"Utility Worker, Institutions",FALSE,FALSE,,48655,57897,,39909,3531,0,1256,44696,3479,0,0,250,3729,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Eligibility Worker I,FALSE,FALSE,,49128,58446,,43055,0,0,1631,44686,3759,0,155,8310,12224,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Child Support Services,Administrative Office Professional II,FALSE,FALSE,,56268,68074,,42848,0,0,1826,44674,10927,0,0,500,11427,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Behavioral Wellness,Extra Help,FALSE,FALSE,,56564,70071,,44670,0,0,0,44670,0,0,0,0,0,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Eligibility Worker I,FALSE,FALSE,,49128,58446,,43038,0,0,1631,44669,3746,0,155,0,3901,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Health,Extra Help,FALSE,FALSE,,0,0,,44420,248,0,0,44668,0,0,0,9896,9896,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Probation,Extra Help,FALSE,FALSE,Extra Help,130483,191460,,33274,0,11055,281,44610,9728,0,0,2511,12239,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Eligibility Worker II,FALSE,FALSE,,53548,63854,,42135,571,0,1826,44532,5354,0,223,30248,35825,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Behavioral Wellness,Alcohol & Drug Service Specialist,FALSE,FALSE,,68548,82187,,42003,0,2520,0,44523,3537,0,0,6248,9785,2% @ 62,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,General Services,Building Maintenance Worker,FALSE,FALSE,,63567,75953,,39198,2836,0,2460,44494,3387,0,71,6139,9597,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,District Attorney,Extra Help,FALSE,FALSE,,88960,108601,,44480,0,0,0,44480,0,0,0,0,0,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Extra Help,FALSE,FALSE,,0,0,,44401,0,0,0,44401,0,0,0,0,0,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Extra Help,FALSE,FALSE,,90956,109980,,44395,0,0,0,44395,0,0,0,0,0,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Eligibility Worker I,FALSE,FALSE,,49128,58446,,41153,1614,0,1566,44333,3589,0,148,8703,12440,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Clerk-Recorder-Assessor,Extra Help,FALSE,FALSE,,43281,53616,,34568,9761,0,0,44329,0,0,0,0,0,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Eligibility Worker II,FALSE,FALSE,,53548,63854,,42012,893,0,1368,44273,3689,0,152,10687,14528,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,Administrative Office Professional Senior,FALSE,FALSE,,71444,86875,,24244,898,18598,520,44260,5872,0,0,4586,10458,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Financial Office Professional II,FALSE,FALSE,,56268,68074,,44227,0,0,0,44227,10692,0,0,10437,21129,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Sheriff,"Utility Worker, Institutions",FALSE,FALSE,,48655,57897,,39511,3479,0,1184,44174,3677,0,0,12096,15773,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Public Works,Maintenance Worker I,FALSE,FALSE,,49716,59182,,43672,471,0,0,44143,2957,0,63,6645,9665,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Behavioral Wellness,Administrative Office Professional I,FALSE,FALSE,,44656,53689,,44120,0,0,0,44120,1971,0,0,6788,8759,2% @ 62,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Eligibility Worker I,FALSE,FALSE,,49128,58446,,41243,1230,0,1566,44039,3597,0,149,8703,12449,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Behavioral Wellness,Psychiatric Technician II,FALSE,FALSE,,66321,79452,,35120,4186,0,4723,44029,4231,0,0,18830,23061,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Fire,Extra Help,FALSE,FALSE,,0,0,,23483,20515,0,0,43998,0,0,0,0,0,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Eligibility Worker II,FALSE,FALSE,,53548,63854,,42456,0,0,1532,43988,11403,0,165,14237,25805,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Child Support Services,Child Support Officer I,FALSE,FALSE,,51041,60809,,43472,485,0,0,43957,3652,0,0,64,3716,N/A,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,Social Services,Eligibility Worker I,FALSE,FALSE,,49128,58446,,42262,1680,0,0,43942,6484,0,158,10359,17001,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
2022,County,Santa Barbara,District Attorney,Deputy District Attorney IV,FALSE,FALSE,,132533,186405,,43876,0,0,0,43876,2423,0,26,0,2449,2% @ 57,https://www.countyofsb.org/225/Human-Resources,440557,6/27/2023,Santa Barbara,,TRUE,
